ts,floor,waypoint_x,waypoint_y,accel_1,accel_2,accel_3,accel_4,magnet_1,magnet_2,magnet_3,magnet_4,gyro_1,gyro_2,gyro_3,gyro_4,magnet_un_1,magnet_un_2,magnet_un_3,magnet_un_4,magnet_un_5,magnet_un_6,magnet_un_7,gyro_un_1,gyro_un_2,gyro_un_3,gyro_un_4,gyro_un_5,gyro_un_6,gyro_un_7,accel_un_1,accel_un_2,accel_un_3,accel_un_4,accel_un_5,accel_un_6,accel_un_7,wifi_1,wifi_2,wifi_3,wifi_4,wifi_ts_diff,beacon_1,beacon_2,beacon_3,beacon_4,beacon_5,beacon_6,beacon_7,beacon_ts_diff,rot_1,rot_2,rot_3,rot_4
1578483071465.0,0,141.92305,82.46128,-0.20392499457142854,3.8010144857142856,8.105324857142858,2.0,19.232178,-37.88822714285714,-13.350350142857144,3.0,0.104598999,0.6183057485714286,0.16875784857142856,3.0,18.037415,-33.399091142857145,-352.92859714285714,-1.1947632,4.4891357,-339.57825,3.0,0.079833984,0.6107483,0.1466217,-0.009933472,0.0039367676,-0.0069885254,3.0,-0.48268127,3.912857,8.676178,0.0,0.0,0.0,3.0,b7e6027447eb1f81327d66cfd3adbe557aabf26c,ee1e8b53b1f1d0723d207d484347785615e2b8b4,-81.0,5765.0,-720.0,NULL,NULL,NULL,-59.0,-79.75892857142857,11.508394885690441,NULL,0.0,0.09276334,0.20169172,0.9257078,3.0
1578483071465.0,0,141.92305,82.46128,-0.1961817646984127,3.797907749206349,8.089467825396826,2.0,19.232178,-37.9102433968254,-13.328915174603175,3.0,0.10783725311111111,0.6172487749206349,0.17158992825396824,3.0,18.037415,-33.4211073968254,-352.9071620634921,-1.1947632,4.4891357,-339.57825,3.0,0.079833984,0.6107483,0.1466217,-0.009933472,0.0039367676,-0.0069885254,3.0,-0.48268127,3.912857,8.676178,0.0,0.0,0.0,3.0,7182afc4e5c212133d5d7d76eb3df6c24618302b,4dbab9aa5e471ee914e2cb61830c04407d895ef0,-81.0,5765.0,-719.0,NULL,NULL,NULL,-59.0,-79.625,11.363321325790713,NULL,0.0,0.09276334,0.20169172,0.9257078,3.0
1578483071465.0,0,141.92305,82.46128,-0.1884385348253968,3.7948010126984126,8.073610793650793,2.0,19.232178,-37.932259650793654,-13.307480206349206,3.0,0.11107550722222223,0.6161918012698413,0.17442200793650792,3.0,18.037415,-33.44312365079365,-352.885726984127,-1.1947632,4.4891357,-339.57825,3.0,0.079833984,0.6107483,0.1466217,-0.009933472,0.0039367676,-0.0069885254,3.0,-0.48268127,3.912857,8.676178,0.0,0.0,0.0,3.0,b9f0208be00bd8b337be7f12e02e3a3ce846e22b,53f74f21afa39f11b480cc60c740c05026cc40fb,-81.0,5765.0,-718.0,NULL,NULL,NULL,-59.0,-79.49107142857143,11.218247765890984,NULL,0.0,0.09276334,0.20169172,0.9257078,3.0
1578483071465.0,0,141.92305,82.46128,-0.18069530495238095,3.791694276190476,8.057753761904761,2.0,19.232178,-37.95427590476191,-13.286045238095237,3.0,0.11431376133333335,0.6151348276190476,0.1772540876190476,3.0,18.037415,-33.465139904761905,-352.8642919047619,-1.1947632,4.4891357,-339.57825,3.0,0.079833984,0.6107483,0.1466217,-0.009933472,0.0039367676,-0.0069885254,3.0,-0.48268127,3.912857,8.676178,0.0,0.0,0.0,3.0,7182afc4e5c212133d5d7d76eb3df6c24618302b,9e716ffd84238082386afa4fd72cf4c8b68cbc93,-81.0,2472.0,-1072.0,NULL,NULL,NULL,-59.0,-79.35714285714286,11.073174205991254,NULL,0.0,0.09276334,0.20169172,0.9257078,3.0
1578483071465.0,0,141.92305,82.46128,-0.17295207507936505,3.7885875396825397,8.04189673015873,2.0,19.232178,-37.97629215873016,-13.26461026984127,3.0,0.11755201544444444,0.614077853968254,0.18008616730158727,3.0,18.037415,-33.48715615873016,-352.84285682539684,-1.1947632,4.4891357,-339.57825,3.0,0.079833984,0.6107483,0.1466217,-0.009933472,0.0039367676,-0.0069885254,3.0,-0.48268127,3.912857,8.676178,0.0,0.0,0.0,3.0,b7e6027447eb1f81327d66cfd3adbe557aabf26c,219c57b6a4cec5702c89afa4f6518a13d8ddb617,-81.0,2432.0,-28898.0,NULL,NULL,NULL,-59.0,-79.22321428571429,10.928100646091526,NULL,0.0,0.09276334,0.20169172,0.9257078,3.0
1578483071465.0,0,141.92305,82.46128,-0.1652088452063492,3.785480803174603,8.0260396984127,2.0,19.232178,-37.998308412698414,-13.243175301587302,3.0,0.12079026955555555,0.6130208803174603,0.18291824698412695,3.0,18.037415,-33.50917241269841,-352.8214217460318,-1.1947632,4.4891357,-339.57825,3.0,0.079833984,0.6107483,0.1466217,-0.009933472,0.0039367676,-0.0069885254,3.0,-0.48268127,3.912857,8.676178,0.0,0.0,0.0,3.0,d839a45ebe64ab48b60a407d837fb01d3c0dfef9,e4c2e149428f5e2cc88a8e0642eb26e15614c6af,-82.0,5765.0,-720.0,NULL,NULL,NULL,-59.0,-79.08928571428572,10.783027086191797,NULL,0.0,0.09276334,0.20169172,0.9257078,3.0
1578483071465.0,0,141.92305,82.46128,-0.1574656153333333,3.7823740666666663,8.010182666666667,2.0,19.232178,-38.02032466666667,-13.221740333333333,3.0,0.12402852366666667,0.6119639066666667,0.18575032666666663,3.0,18.037415,-33.531188666666665,-352.79998666666665,-1.1947632,4.4891357,-339.57825,3.0,0.079833984,0.6107483,0.1466217,-0.009933472,0.0039367676,-0.0069885254,3.0,-0.48268127,3.912857,8.676178,0.0,0.0,0.0,3.0,b6ffe5619e02871fcd04f61c9bb4b5c53a3f46b7,91dbf79e2374c7fc45408c769a7ee731cfb3e494,-82.0,5765.0,-720.0,NULL,NULL,NULL,-59.0,-78.95535714285714,10.637953526292067,NULL,0.0,0.09276334,0.20169172,0.9257078,3.0
1578483071465.0,0,141.92305,82.46128,-0.14972238546031746,3.77926733015873,7.994325634920635,2.0,19.232178,-38.04234092063492,-13.200305365079366,3.0,0.12726677777777778,0.6109069330158731,0.18858240634920634,3.0,18.037415,-33.55320492063492,-352.7785515873016,-1.1947632,4.4891357,-339.57825,3.0,0.079833984,0.6107483,0.1466217,-0.009933472,0.0039367676,-0.0069885254,3.0,-0.48268127,3.912857,8.676178,0.0,0.0,0.0,3.0,4b5cd7028a5c86870986b7a92f9692e7b51f95bf,a5ff1142b331a09c85a606689e3a1c4702f6b6bc,-83.0,2417.0,-5599.0,NULL,NULL,NULL,-59.0,-78.82142857142857,10.492879966392339,NULL,0.0,0.09276334,0.20169172,0.9257078,3.0
1578483071465.0,0,141.92305,82.46128,-0.14197915558730156,3.7761605936507934,7.978468603174603,2.0,19.232178,-38.064357174603174,-13.178870396825397,3.0,0.1305050318888889,0.6098499593650794,0.19141448603174602,3.0,18.037415,-33.57522117460317,-352.75711650793653,-1.1947632,4.4891357,-339.57825,3.0,0.079833984,0.6107483,0.1466217,-0.009933472,0.0039367676,-0.0069885254,3.0,-0.48268127,3.912857,8.676178,0.0,0.0,0.0,3.0,b6ffe5619e02871fcd04f61c9bb4b5c53a3f46b7,22fd73b373c4c81d823ea689e189bd2faef995dd,-83.0,5785.0,-632.0,NULL,NULL,NULL,-59.0,-78.6875,10.34780640649261,NULL,0.0,0.09276334,0.20169172,0.9257078,3.0
1578483071465.0,0,141.92305,82.46128,-0.13423592571428572,3.773053857142857,7.962611571428571,2.0,19.232178,-38.08637342857143,-13.157435428571429,3.0,0.13374328600000002,0.6087929857142858,0.19424656571428572,3.0,18.037415,-33.59723742857143,-352.7356814285714,-1.1947632,4.4891357,-339.57825,3.0,0.079833984,0.6107483,0.1466217,-0.009933472,0.0039367676,-0.0069885254,3.0,-0.48268127,3.912857,8.676178,0.0,0.0,0.0,3.0,7182afc4e5c212133d5d7d76eb3df6c24618302b,65a57b1598a74fa4b713a63c9ecbc1d4a0ae1091,-83.0,5785.0,-629.0,NULL,NULL,NULL,-59.0,-78.55357142857143,10.20273284659288,NULL,0.0,0.09276334,0.20169172,0.9257078,3.0
1578483071465.0,0,141.92305,82.46128,-0.12649269584126982,3.7699471206349204,7.946754539682539,2.0,19.232178,-38.10838968253968,-13.13600046031746,3.0,0.1369815401111111,0.607736012063492,0.1970786453968254,3.0,18.037415,-33.619253682539686,-352.71424634920635,-1.1947632,4.4891357,-339.57825,3.0,0.079833984,0.6107483,0.1466217,-0.009933472,0.0039367676,-0.0069885254,3.0,-0.48268127,3.912857,8.676178,0.0,0.0,0.0,3.0,d839a45ebe64ab48b60a407d837fb01d3c0dfef9,1b2fd184314ae440900fa9ce1addeb896b5604a9,-84.0,5825.0,-14365.0,NULL,NULL,NULL,-59.0,-78.41964285714286,10.057659286693152,NULL,0.0,0.09276334,0.20169172,0.9257078,3.0
1578483071465.0,0,141.92305,82.46128,-0.11874946596825398,3.7668403841269837,7.930897507936508,2.0,19.232178,-38.130405936507934,-13.114565492063493,3.0,0.14021979422222222,0.6066790384126984,0.19991072507936508,3.0,18.037415,-33.64126993650794,-352.6928112698413,-1.1947632,4.4891357,-339.57825,3.0,0.079833984,0.6107483,0.1466217,-0.009933472,0.0039367676,-0.0069885254,3.0,-0.48268127,3.912857,8.676178,0.0,0.0,0.0,3.0,d839a45ebe64ab48b60a407d837fb01d3c0dfef9,a2cf73996f74f9eb3279a4a8e9d69854e61908b6,-84.0,5785.0,-633.0,NULL,NULL,NULL,-59.0,-78.28571428571429,9.912585726793424,NULL,0.0,0.09276334,0.20169172,0.9257078,3.0
1578483071465.0,0,141.92305,82.46128,-0.11100623609523808,3.7637336476190475,7.915040476190476,2.0,19.232178,-38.152422190476194,-13.093130523809524,3.0,0.14345804833333334,0.6056220647619048,0.20274280476190476,3.0,18.037415,-33.66328619047619,-352.6713761904762,-1.1947632,4.4891357,-339.57825,3.0,0.079833984,0.6107483,0.1466217,-0.009933472,0.0039367676,-0.0069885254,3.0,-0.48268127,3.912857,8.676178,0.0,0.0,0.0,3.0,b7e6027447eb1f81327d66cfd3adbe557aabf26c,b0c09c50d0f099d9711930d6bc70810d90d6a8af,-84.0,5785.0,-632.0,NULL,NULL,NULL,-59.0,-78.15178571428572,9.767512166893694,NULL,0.0,0.09276334,0.20169172,0.9257078,3.0
1578483071465.0,0,141.92305,82.46128,-0.10326300622222223,3.760626911111111,7.899183444444445,2.0,19.232178,-38.17443844444445,-13.071695555555555,3.0,0.14669630244444445,0.6045650911111111,0.20557488444444444,3.0,18.037415,-33.685302444444446,-352.6499411111111,-1.1947632,4.4891357,-339.57825,3.0,0.079833984,0.6107483,0.1466217,-0.009933472,0.0039367676,-0.0069885254,3.0,-0.48268127,3.912857,8.676178,0.0,0.0,0.0,3.0,b9f0208be00bd8b337be7f12e02e3a3ce846e22b,fc66c781102499a9327d0926d6697123ceb97853,-84.0,5785.0,-656.0,NULL,NULL,NULL,-59.0,-78.01785714285714,9.622438606993965,NULL,0.0,0.09276334,0.20169172,0.9257078,3.0
1578483071465.0,0,141.92305,82.46128,-0.09551977634920633,3.7575201746031746,7.883326412698413,2.0,19.232178,-38.1964546984127,-13.050260587301587,3.0,0.14993455655555557,0.6035081174603175,0.20840696412698412,3.0,18.037415,-33.7073186984127,-352.62850603174604,-1.1947632,4.4891357,-339.57825,3.0,0.079833984,0.6107483,0.1466217,-0.009933472,0.0039367676,-0.0069885254,3.0,-0.48268127,3.912857,8.676178,0.0,0.0,0.0,3.0,da39a3ee5e6b4b0d3255bfef95601890afd80709,1feb85b72249ff094beda60a0d92078195fc00c1,-84.0,5765.0,-733.0,NULL,NULL,NULL,-59.0,-77.88392857142857,9.477365047094237,NULL,0.0,0.09276334,0.20169172,0.9257078,3.0
1578483071465.0,0,141.92305,82.46128,-0.08777654647619049,3.754413438095238,7.867469380952381,2.0,19.232178,-38.218470952380954,-13.02882561904762,3.0,0.15317281066666666,0.6024511438095238,0.2112390438095238,3.0,18.037415,-33.72933495238095,-352.607070952381,-1.1947632,4.4891357,-339.57825,3.0,0.079833984,0.6107483,0.1466217,-0.009933472,0.0039367676,-0.0069885254,3.0,-0.48268127,3.912857,8.676178,0.0,0.0,0.0,3.0,da39a3ee5e6b4b0d3255bfef95601890afd80709,be0bf3206752bd57075bb6d382a9a90df6c72318,-85.0,2412.0,-13787.0,NULL,NULL,NULL,-59.0,-77.75,9.332291487194507,NULL,0.0,0.09276334,0.20169172,0.9257078,3.0
1578483071465.0,0,141.92305,82.46128,-0.08003331660317459,3.7513067015873016,7.8516123492063485,2.0,19.232178,-38.24048720634921,-13.007390650793651,3.0,0.15641106477777778,0.6013941701587302,0.21407112349206348,3.0,18.037415,-33.751351206349206,-352.58563587301586,-1.1947632,4.4891357,-339.57825,3.0,0.079833984,0.6107483,0.1466217,-0.009933472,0.0039367676,-0.0069885254,3.0,-0.48268127,3.912857,8.676178,0.0,0.0,0.0,3.0,7182afc4e5c212133d5d7d76eb3df6c24618302b,a77f8e93896f8fc8bc0d0700ca04b802ee79a07f,-87.0,5825.0,-2477.0,NULL,NULL,NULL,-59.0,-77.61607142857143,9.187217927294778,NULL,0.0,0.09276334,0.20169172,0.9257078,3.0
1578483071465.0,0,141.92305,82.46128,-0.07229008673015874,3.748199965079365,7.835755317460317,2.0,19.232178,-38.26250346031746,-12.985955682539682,3.0,0.1596493188888889,0.6003371965079365,0.21690320317460315,3.0,18.037415,-33.77336746031746,-352.5642007936508,-1.1947632,4.4891357,-339.57825,3.0,0.079833984,0.6107483,0.1466217,-0.009933472,0.0039367676,-0.0069885254,3.0,-0.48268127,3.912857,8.676178,0.0,0.0,0.0,3.0,da39a3ee5e6b4b0d3255bfef95601890afd80709,c71a2f5c4282d27f84b9b841db0e310ef0fcf6cd,-87.0,5825.0,-16309.0,NULL,NULL,NULL,-59.0,-77.48214285714286,9.04214436739505,NULL,0.0,0.09276334,0.20169172,0.9257078,3.0
1578483071465.0,0,141.92305,82.46128,-0.06454685685714284,3.7450932285714282,7.819898285714285,2.0,19.232178,-38.284519714285715,-12.964520714285715,3.0,0.162887573,0.5992802228571429,0.21973528285714283,3.0,18.037415,-33.79538371428571,-352.54276571428574,-1.1947632,4.4891357,-339.57825,3.0,0.079833984,0.6107483,0.1466217,-0.009933472,0.0039367676,-0.0069885254,3.0,-0.48268127,3.912857,8.676178,0.0,0.0,0.0,3.0,da39a3ee5e6b4b0d3255bfef95601890afd80709,7e162171ea361011fe20068dcca64b600323fb9e,-87.0,5785.0,-10666.0,NULL,NULL,NULL,-59.0,-77.34821428571429,8.89707080749532,NULL,0.0,0.09276334,0.20169172,0.9257078,3.0
1578483071465.0,0,141.92305,82.46128,-0.056803626984127,3.741986492063492,7.804041253968253,2.0,19.232178,-38.30653596825397,-12.943085746031747,3.0,0.16612582711111112,0.5982232492063493,0.2225673625396825,3.0,18.037415,-33.817399968253966,-352.5213306349206,-1.1947632,4.4891357,-339.57825,3.0,0.079833984,0.6107483,0.1466217,-0.009933472,0.0039367676,-0.0069885254,3.0,-0.48268127,3.912857,8.676178,0.0,0.0,0.0,3.0,b7e6027447eb1f81327d66cfd3adbe557aabf26c,fc6956beb062b5158252c66953e92a0d25495cac,-88.0,5825.0,-2478.0,NULL,NULL,NULL,-59.0,-77.21428571428572,8.751997247595591,NULL,0.0,0.09276334,0.20169172,0.9257078,3.0
1578483071465.0,0,141.92305,82.46128,-0.0490603971111111,3.7388797555555553,7.788184222222222,2.0,19.232178,-38.32855222222222,-12.921650777777778,3.0,0.16936408122222224,0.5971662755555556,0.2253994422222222,3.0,18.037415,-33.83941622222222,-352.49989555555555,-1.1947632,4.4891357,-339.57825,3.0,0.079833984,0.6107483,0.1466217,-0.009933472,0.0039367676,-0.0069885254,3.0,-0.48268127,3.912857,8.676178,0.0,0.0,0.0,3.0,b9f0208be00bd8b337be7f12e02e3a3ce846e22b,4f8b7c168dc76c9d3b4ca7903042173e98fe2ddb,-88.0,5825.0,-2476.0,NULL,NULL,NULL,-59.0,-77.08035714285714,8.606923687695863,NULL,0.0,0.09276334,0.20169172,0.9257078,3.0
1578483071465.0,0,141.92305,82.46128,-0.041317167238095254,3.735773019047619,7.77232719047619,2.0,19.232178,-38.350568476190475,-12.900215809523809,3.0,0.17260233533333333,0.596109301904762,0.22823152190476187,3.0,18.037415,-33.86143247619048,-352.4784604761905,-1.1947632,4.4891357,-339.57825,3.0,0.079833984,0.6107483,0.1466217,-0.009933472,0.0039367676,-0.0069885254,3.0,-0.48268127,3.912857,8.676178,0.0,0.0,0.0,3.0,da39a3ee5e6b4b0d3255bfef95601890afd80709,d0724c69b4fe153bf62f7bfc64b58a4a92681a42,-88.0,2412.0,-3770.0,NULL,NULL,NULL,-59.0,-76.94642857142857,8.461850127796133,NULL,0.0,0.09276334,0.20169172,0.9257078,3.0
1578483071465.0,0,141.92305,82.46128,-0.033573937365079354,3.7326662825396824,7.756470158730158,2.0,19.232178,-38.372584730158735,-12.878780841269842,3.0,0.17584058944444445,0.5950523282539683,0.23106360158730155,3.0,18.037415,-33.88344873015873,-352.45702539682543,-1.1947632,4.4891357,-339.57825,3.0,0.079833984,0.6107483,0.1466217,-0.009933472,0.0039367676,-0.0069885254,3.0,-0.48268127,3.912857,8.676178,0.0,0.0,0.0,3.0,b6ffe5619e02871fcd04f61c9bb4b5c53a3f46b7,2c09230bb32ee49f6a72928f6eeefb6885dc15ce,-89.0,5825.0,-4360.0,NULL,NULL,NULL,-59.0,-76.8125,8.316776567896405,NULL,0.0,0.09276334,0.20169172,0.9257078,3.0
1578483071465.0,0,141.92305,82.46128,-0.02583070749206351,3.7295595460317457,7.740613126984127,2.0,19.232178,-38.39460098412699,-12.857345873015873,3.0,0.17907884355555556,0.5939953546031747,0.23389568126984123,3.0,18.037415,-33.905464984126986,-352.4355903174603,-1.1947632,4.4891357,-339.57825,3.0,0.079833984,0.6107483,0.1466217,-0.009933472,0.0039367676,-0.0069885254,3.0,-0.48268127,3.912857,8.676178,0.0,0.0,0.0,3.0,da39a3ee5e6b4b0d3255bfef95601890afd80709,99ef5e3c5b2ba528f8cd5c7534e28544c866fa1e,-89.0,2412.0,-13750.0,NULL,NULL,NULL,-59.0,-76.67857142857143,8.171703007996676,NULL,0.0,0.09276334,0.20169172,0.9257078,3.0
1578483071465.0,0,141.92305,82.46128,-0.01808747761904761,3.7264528095238094,7.724756095238095,2.0,19.232178,-38.41661723809524,-12.835910904761905,3.0,0.18231709766666668,0.5929383809523809,0.23672776095238096,3.0,18.037415,-33.92748123809524,-352.41415523809525,-1.1947632,4.4891357,-339.57825,3.0,0.079833984,0.6107483,0.1466217,-0.009933472,0.0039367676,-0.0069885254,3.0,-0.48268127,3.912857,8.676178,0.0,0.0,0.0,3.0,e50421d02e75abef7beb0283723761df8825c7a0,c3b4a3b6f118ac96d0e8c2321a4a20b73108152d,-90.0,5805.0,-24076.0,NULL,NULL,NULL,-59.0,-76.54464285714286,8.026629448096946,NULL,0.0,0.09276334,0.20169172,0.9257078,3.0
1578483071465.0,0,141.92305,82.46128,-0.010344247746031765,3.7233460730158727,7.708899063492063,2.0,19.232178,-38.438633492063495,-12.814475936507936,3.0,0.1855553517777778,0.5918814073015873,0.23955984063492064,3.0,18.037415,-33.94949749206349,-352.3927201587302,-1.1947632,4.4891357,-339.57825,3.0,0.079833984,0.6107483,0.1466217,-0.009933472,0.0039367676,-0.0069885254,3.0,-0.48268127,3.912857,8.676178,0.0,0.0,0.0,3.0,da39a3ee5e6b4b0d3255bfef95601890afd80709,c356b16f8709232902dc1278c9abf7d7a2e03fa5,-91.0,2412.0,-1818.0,NULL,NULL,NULL,-59.0,-76.41071428571429,7.881555888197218,NULL,0.0,0.09276334,0.20169172,0.9257078,3.0
1578483071465.0,0,141.92305,82.46128,-0.002601017873015865,3.7202393365079365,7.693042031746032,2.0,19.232178,-38.46064974603175,-12.793040968253969,3.0,0.18879360588888888,0.5908244336507937,0.24239192031746032,3.0,18.037415,-33.97151374603175,-352.37128507936507,-1.1947632,4.4891357,-339.57825,3.0,0.079833984,0.6107483,0.1466217,-0.009933472,0.0039367676,-0.0069885254,3.0,-0.48268127,3.912857,8.676178,0.0,0.0,0.0,3.0,da39a3ee5e6b4b0d3255bfef95601890afd80709,d8d94ed75e4f2082de96d21f811f3bafd2a8d67c,-91.0,2412.0,-3747.0,NULL,NULL,NULL,-59.0,-76.27678571428572,7.736482328297489,NULL,0.0,0.09276334,0.20169172,0.9257078,3.0
1578483071426.0,0,141.92305,82.46128,0.005142212,3.7171326,7.677185,2.0,19.232178,-38.482666,-12.771606,3.0,0.19203186,0.58976746,0.245224,3.0,18.037415,-33.99353,-352.34985,-1.1947632,4.4891357,-339.57825,3.0,0.079833984,0.6107483,0.1466217,-0.009933472,0.0039367676,-0.0069885254,3.0,-0.48268127,3.912857,8.676178,0.0,0.0,0.0,3.0,NULL,NULL,-90.56862745098039,2445.0686274509803,-3716.725490196078,NULL,NULL,NULL,-59.0,-76.14285714285714,7.591408768397759,NULL,0.0,0.09276334,0.20169172,0.9257078,3.0
1578483071447.0,0,141.92305,82.46128,0.7928314,3.4801025,7.233673,2.0,19.232178,-38.482666,-12.771606,3.0,0.28471375,0.6148071,0.39543152,3.0,18.037415,-33.99353,-352.34985,-1.1947632,4.4891357,-339.57825,3.0,0.25880432,0.6320648,0.4246521,-0.009933472,0.0039367676,-0.0069885254,3.0,0.7928314,3.4801025,7.233673,0.0,0.0,0.0,3.0,NULL,NULL,-90.13725490196079,2478.1372549019607,-3686.450980392157,NULL,NULL,NULL,-59.0,-76.00892857142857,7.446335208498031,NULL,0.0,0.08449777,0.20971096,0.92809755,3.0
1578483071467.0,0,141.92305,82.46128,1.6517487,3.1526947,7.349777,2.0,18.537903,-38.482666,-12.097168,3.0,0.23997498,0.6249237,0.4343109,3.0,17.34314,-33.99353,-351.6754,-1.1947632,4.4891357,-339.57825,3.0,0.25880432,0.6320648,0.4246521,-0.009933472,0.0039367676,-0.0069885254,3.0,0.7928314,3.4801025,7.233673,0.0,0.0,0.0,3.0,NULL,NULL,-89.70588235294117,2511.205882352941,-3656.176470588235,NULL,NULL,NULL,-59.0,-75.875,7.301261648598302,NULL,0.0,0.08449777,0.20971096,0.92809755,3.0
1578483071487.0,0,141.92305,82.46128,1.8845825,3.1473083,7.4575195,2.0,18.537903,-38.482666,-12.771606,3.0,0.2000122,0.5791168,0.32885742,3.0,17.34314,-33.99353,-352.34985,-1.1947632,4.4891357,-339.57825,3.0,0.17570496,0.5494995,0.23132324,-0.009933472,0.0039367676,-0.0069885254,3.0,1.8845825,3.1473083,7.4575195,0.0,0.0,0.0,3.0,NULL,NULL,-89.27450980392157,2544.274509803922,-3625.901960784314,NULL,NULL,NULL,-59.0,-75.74107142857143,7.156188088698574,NULL,0.0,0.07699456,0.21584213,0.9300691,3.0
1578483071507.0,0,141.92305,82.46128,1.5739441,3.4429932,7.5592804,2.0,17.845154,-37.095642,-12.771606,3.0,0.1558075,0.5045471,0.14349365,3.0,16.65039,-32.606506,-352.34985,-1.1947632,4.4891357,-339.57825,3.0,0.08995056,0.47387695,0.048614502,-0.009933472,0.0039367676,-0.0069885254,3.0,1.5739441,3.4429932,7.5592804,0.0,0.0,0.0,3.0,NULL,NULL,-88.84313725490196,2577.343137254902,-3595.627450980392,NULL,NULL,NULL,-59.0,-75.60714285714286,7.011114528798844,NULL,0.0,0.07699456,0.21584213,0.9300691,3.0
1578483071527.0,0,141.92305,82.46128,1.1465759,3.738678,8.195541,2.0,17.150879,-37.095642,-10.746765,3.0,0.024246216,0.43904114,-0.02217102,3.0,15.956116,-32.606506,-350.325,-1.1947632,4.4891357,-339.57825,3.0,0.08995056,0.47387695,0.048614502,-0.009933472,0.0039367676,-0.0069885254,3.0,1.5739441,3.4429932,7.5592804,0.0,0.0,0.0,3.0,NULL,NULL,-88.41176470588235,2610.4117647058824,-3565.3529411764707,NULL,NULL,NULL,-59.0,-75.47321428571429,6.8660409688991155,NULL,0.0,0.07337108,0.21789512,0.93035257,3.0
1578483071547.0,0,141.92305,82.46128,0.52168274,4.0846405,8.990402,2.0,17.845154,-39.86969,-12.771606,3.0,-0.09133911,0.34210205,-0.16171265,3.0,16.65039,-35.380554,-352.34985,-1.1947632,4.4891357,-339.57825,3.0,-0.11671448,0.29490662,-0.2224884,-0.009933472,0.0039367676,-0.0069885254,3.0,0.52168274,4.0846405,8.990402,0.0,0.0,0.0,3.0,NULL,NULL,-87.98039215686275,2643.4803921568628,-3535.078431372549,NULL,NULL,NULL,-59.0,-75.33928571428572,6.720967408999387,NULL,0.0,0.06612536,0.21838428,0.93037254,3.0
1578483071568.0,0,141.92305,82.46128,0.039855957,4.319275,9.763138,2.0,17.150879,-35.70862,-11.421204,3.0,-0.09666443,0.24676514,-0.24267578,3.0,15.956116,-31.219482,-350.99945,-1.1947632,4.4891357,-339.57825,3.0,-0.082092285,0.20915222,-0.25073242,-0.009933472,0.0039367676,-0.0069885254,3.0,0.039855957,4.319275,9.763138,0.0,0.0,0.0,3.0,NULL,NULL,-87.54901960784314,2676.549019607843,-3504.8039215686276,NULL,NULL,NULL,-59.0,-75.20535714285714,6.575893849099657,NULL,0.0,0.06612536,0.21838428,0.93037254,3.0
1578483071588.0,0,141.92305,82.46128,0.19487,4.4838715,10.709442,2.0,18.537903,-39.17694,-10.746765,3.0,-0.033813477,0.14875793,-0.24160767,3.0,17.34314,-34.687805,-350.325,-1.1947632,4.4891357,-339.57825,3.0,-0.082092285,0.20915222,-0.25073242,-0.009933472,0.0039367676,-0.0069885254,3.0,0.039855957,4.319275,9.763138,0.0,0.0,0.0,3.0,NULL,NULL,-87.11764705882354,2709.6176470588234,-3474.529411764706,NULL,NULL,NULL,-59.0,-75.07142857142857,6.430820289199929,NULL,0.0,0.06341894,0.21835361,0.9300211,3.0
1578483071608.0,0,141.92305,82.46128,0.44447327,5.0291595,10.6705475,2.0,19.926453,-37.095642,-10.746765,3.0,0.14143372,-0.025421143,-0.28901672,3.0,18.73169,-32.606506,-350.325,-1.1947632,4.4891357,-339.57825,3.0,0.024963379,0.067474365,-0.26724243,-0.009933472,0.0039367676,-0.0069885254,3.0,0.19487,4.4838715,10.709442,0.0,0.0,0.0,3.0,NULL,NULL,-86.68627450980392,2742.6862745098038,-3444.254901960784,NULL,NULL,NULL,-59.0,-74.9375,6.2857467293002,NULL,0.0,0.06232977,0.21884666,0.9293342,3.0
1578483071628.0,0,141.92305,82.46128,0.8269501,5.6031647,9.915176,2.0,19.926453,-37.78839,-12.097168,3.0,0.4386444,-0.066970825,-0.30392456,3.0,18.73169,-33.299255,-351.6754,-1.1947632,4.4891357,-339.57825,3.0,0.26945496,-0.06303406,-0.3082428,-0.009933472,0.0039367676,-0.0069885254,3.0,0.44447327,5.0291595,10.6705475,0.0,0.0,0.0,3.0,NULL,NULL,-86.25490196078431,2775.754901960784,-3413.9803921568628,NULL,NULL,NULL,-59.0,-74.80357142857143,6.14067316940047,NULL,0.0,0.06324758,0.22133993,0.92779016,3.0
1578483071648.0,0,141.92305,82.46128,0.4761963,6.1394653,9.2005005,2.0,19.232178,-37.095642,-10.746765,3.0,0.6735382,0.035827637,-0.3502655,3.0,18.037415,-32.606506,-350.325,-1.1947632,4.4891357,-339.57825,3.0,0.6587982,0.15588379,-0.38069153,-0.009933472,0.0039367676,-0.0069885254,3.0,0.4761963,6.1394653,9.2005005,0.0,0.0,0.0,3.0,NULL,NULL,-85.82352941176471,2808.823529411765,-3383.7058823529414,NULL,NULL,NULL,-59.0,-74.66964285714286,5.995599609500742,NULL,0.0,0.06499531,0.23405524,0.9227287,3.0
